策略,日期,计划购电量_kWh,调整后购电量_kWh,上调量_kWh,下调量_kWh,紧急购电量_kWh,剩余电量_kWh,计划购电费_元,调整成本_元,紧急购电费_元,总成本_元
问题4-3_波动价,2025-04-25,25891.071849279855,25729.165331668937,284.4728080075074,446.3793256184256,1057.6963709519648,21397.7009227714,9096.18051849181,79.12539969625803,3402.547612878365,12577.853531066434
问题4-3_波动价,2025-04-26,25877.80916656378,25808.659426742597,319.04932734848364,388.1990671696691,1409.915348311649,23656.461675157127,9349.50766855559,140.0467195092596,4994.060495416872,14483.614883481721
问题4-3_波动价,2025-04-27,50624.48276217421,53751.14206265074,3126.659300476527,0.0,1925.9819765076518,3386.921226984183,29687.394351377363,2651.5821504613987,7856.942101613752,40195.91860345251
问题4-3_波动价,2025-04-28,60718.378839197525,60960.44942309229,1972.3051714608648,1730.2345875661065,1385.6958824336991,2125.0683799103917,35517.06362152731,1372.4483940267228,6167.59033011054,43057.10234566458
问题4-3_波动价,2025-04-29,51124.32439729081,51688.14416781206,1894.1650971455117,1330.3453266242618,1405.203942860328,2083.2764710877195,29571.425444997276,1888.4344099893885,6229.098136081244,37688.95799106791
问题4-3_波动价,2025-04-30,49022.380472839504,49474.67686614803,677.7152377474943,225.41884443896515,3212.4831077043314,1172.742784344829,29022.336650082252,580.2159284665057,12168.242297942166,41770.79487649092
问题4-3_波动价,2025-05-01,51582.386549519884,55103.30577471888,3520.9192251989944,0.0,3758.2863208258045,3853.364772834826,31024.551058167213,3496.9230828913423,16758.103456584828,51279.57759764338
问题4-3_波动价,2025-05-02,26810.871280555573,27535.38880604351,845.8529280065688,121.33540251863297,2701.794361558998,12590.196417602485,10375.483074318337,803.5216119770881,9661.569533856271,20840.5742201517
问题4-3_波动价,2025-05-03,26089.54445000002,26999.858033850873,910.3135838508526,0.0,2429.828605500837,17224.589073283983,9689.955995936672,925.805888875878,9569.386455847069,20185.14834065962
问题4-3_波动价,2025-05-04,54827.567836042515,53342.10494133952,1003.4189813857345,2488.881876088732,5075.3594660756335,3336.4033188352196,32822.25179004814,758.7682237128894,20235.605610091257,53816.62562385229
问题4-3_波动价,2025-05-05,56395.93495185184,57139.29954906238,895.8525625334165,152.48796532288316,3449.3046756532913,1451.7672874338737,33901.46204606731,1226.109568616408,15132.363064919691,50259.934679603415
问题4-3_波动价,2025-05-06,49438.832983333356,53947.8815839397,4509.048600606344,0.0,3901.757026402015,1305.574969698038,30249.436396250836,4819.2943055214655,16355.276086178437,51424.00678795074
问题4-3_波动价,2025-05-07,52081.97238549382,57014.31937078111,4932.346985287284,0.0,3152.4922423596354,1444.9208914489748,31988.64201131114,4411.919470514113,14182.411550356199,50582.97303218145
问题4-3_波动价,2025-05-08,57374.24058477365,57214.30751129198,1295.8239963203591,1455.7570698020309,3625.5765941071804,1486.6084891213259,33413.2531037172,1378.9680881822171,16629.71678170196,51421.93797360138
问题4-3_波动价,2025-05-09,25082.65293200002,26762.13473532614,1679.4818033261213,0.0,2696.822643212518,17761.238195205307,9234.759526006581,1699.7740085812186,9362.067049800675,20296.600584388474
问题4-3_波动价,2025-05-10,25307.268474211247,26306.726530662527,999.4580564512798,0.0,3119.62450642339,14075.97981668077,9514.66398938463,1012.1121204048609,11273.611322740564,21800.387432530053
问题4-3_波动价,2025-05-11,55051.10714135803,55934.78846608696,1729.127690352138,845.4463656232007,3881.1541247525324,797.1473457924801,32204.226526882194,2287.5215668165415,17057.75994980931,51549.508043508045
问题4-3_波动价,2025-05-12,47335.51419691358,54021.83529294112,6686.321096027543,0.0,2679.051544191218,1547.93069802662,28700.451063280776,6606.906908813799,12064.299204924193,47371.657177018766
问题4-3_波动价,2025-05-13,57443.95222263374,55115.134168526834,2247.11844540538,4575.936499512287,3142.553002604,1534.3390323312494,32883.6872125406,1956.58226688561,14586.027063675736,49426.29654310195
问题4-3_波动价,2025-05-14,54484.87395658436,55270.83104442336,2620.4465569609865,1834.489469121988,3011.1818621508783,1800.871397731403,32289.84953249491,1835.484242238102,13607.269286374643,47732.60306110766
问题4-3_波动价,2025-05-15,53504.929041769545,55268.02662861418,2761.694389467028,998.596802622398,2769.6835895403456,1401.0558201092558,32906.34343061663,1999.1946221419958,11722.807742078181,46628.34579483681
问题4-3_波动价,2025-05-16,24902.575900000025,25510.894317754784,924.0445653255045,315.72614757074416,2716.76376069721,22311.88042875217,9327.91260330223,806.2806537749813,9269.442377512649,19403.63563458986
